"Symbol","deg_1","deg_2","ndeg","ddeg","idx","degvcount","virus","gestation","deg_3","deg_4","deg_5","deg_6"
"ABCA12",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ABCA13",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ABCA2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ABCA4",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ABCA6",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ABCA8",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ABCA9",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ABCB1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ABCB11",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ABCC8",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ABHD14A",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ABHD17C",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ABHD5",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ABI3",1,0,1,1,1,"2.Up-regulated","CMV","Early/mid",NA,NA,NA,NA
"ABI3BP",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ABLIM1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ABO",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ABTB2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ACACB",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ACAN",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ACAP1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ACE",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ACE2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ACER2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ACKR1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ACKR2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ACKR3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ACOD1",1,0,1,1,1,"2.Up-regulated","CMV","Early/mid",NA,NA,NA,NA
"ACP3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ACSM3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ACSS3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ACTA2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ACTC1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ACTN2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ACVR1C",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ACVR2A",-1,0,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAM12",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAM19",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAM22",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAM23",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAM32",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAM33",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAM8",1,0,1,1,1,"2.Up-regulated","CMV","Early/mid",NA,NA,NA,NA
"ADAMTS1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAMTS10",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAMTS12",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAMTS13",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAMTS15",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAMTS16",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAMTS17",-1,0,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAMTS18",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAMTS19",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAMTS2",-1,0,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAMTS3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAMTS4",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAMTS5",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAMTS6",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAMTS9",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAMTSL2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADAMTSL5",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADCY1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADCY2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADCY5",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADD2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADGRA3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADGRB2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADGRD1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADGRE1",1,0,1,1,1,"2.Up-regulated","CMV","Early/mid",NA,NA,NA,NA
"ADGRF4",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADGRF5",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADGRG1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADGRG2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADGRL2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADGRL4",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADGRV1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADHFE1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADIRF",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADM",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADORA1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADORA2B",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADPRHL1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADRA2A",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADRA2B",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADRA2C",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ADRB3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AEBP1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AFAP1L1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AFAP1L2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AFF2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AFF3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AGAP2",1,0,1,1,1,"2.Up-regulated","CMV","Early/mid",NA,NA,NA,NA
"AIF1L",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AJAP1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AJUBA",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AKAP12",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AKAP5",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AKR1C1",1,0,1,1,1,"2.Up-regulated","CMV","Early/mid",NA,NA,NA,NA
"AKR1E2",-1,0,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AKT3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ALDH1A3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ALDH1L2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ALDH3B2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ALDH5A1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ALDOC",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ALKAL2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ALOX15B",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ALPK2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ALPL",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ALPP",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AMACR",-1,0,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AMIGO1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AMIGO2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AMIGO3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AMN",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AMOT",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AMOTL1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AMOTL2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AMPH",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANG",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANGPT1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANGPT2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANGPTL1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANGPTL2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANGPTL4",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANK1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANK3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANKFN1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANKRD1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANKRD13B",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANKRD20A1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANKRD22",1,0,1,1,1,"2.Up-regulated","CMV","Early/mid",NA,NA,NA,NA
"ANKRD24",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANKRD33B",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANKRD65",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANKS1B",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANO1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANO2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANO4",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANOS1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANTXR1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANTXR2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANXA13",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANXA3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANXA8",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ANXA8L1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AOC1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AOX1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AP1M2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AP1S3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AP3B2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"APBA2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"APBB2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"APC2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"APCDD1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"APLN",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"APLNR",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"APOA1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"APOBEC3D",1,0,1,1,1,"2.Up-regulated","CMV","Early/mid",NA,NA,NA,NA
"APOD",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"APOL3",1,0,1,1,1,"2.Up-regulated","CMV","Early/mid",NA,NA,NA,NA
"APOL4",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"APOL6",1,0,1,1,1,"2.Up-regulated","CMV","Early/mid",NA,NA,NA,NA
"APOLD1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AQP3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AR",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARC",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AREG",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARFGEF3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARHGAP23",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARHGAP24",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARHGAP29",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARHGAP42",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARHGAP44",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARHGAP8",-1,0,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARHGEF10",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARHGEF15",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARHGEF17",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARHGEF19",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARHGEF25",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARHGEF26",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARHGEF28",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARHGEF39",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARHGEF4",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARHGEF9",-1,0,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARL4D",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARMCX2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARMH4",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARNT2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARSI",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARSJ",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ARSL",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ART3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AS3MT",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ASAH2B",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ASAP3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ASB9",-1,0,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ASGR1",1,0,1,1,1,"2.Up-regulated","CMV","Early/mid",NA,NA,NA,NA
"ASIC1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ASIC3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ASPG",-1,0,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ASPHD1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ASPM",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ASS1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ASTN1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ASTN2",-1,0,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ATF3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ATF7IP2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ATL1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ATOH8",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ATP1A2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ATP1A4",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ATP1B2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ATP2B3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ATP2B4",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ATP2C2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ATP6V0A4",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ATP6V1G2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ATP7B",-1,0,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ATP8A2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ATP8B1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ATP9A",-1,0,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ATRNL1",-1,0,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"ATXN7L1",0,1,1,1,1,"2.Up-regulated","CMV","Early/mid",NA,NA,NA,NA
"AUTS2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AVIL",1,0,1,1,1,"2.Up-regulated","CMV","Early/mid",NA,NA,NA,NA
"AVPI1",-1,0,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AVPR1A",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AXIN2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"AXL",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"B3GALT5",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"B3GNT3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"B3GNT9",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"B4GALNT1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"B4GALNT3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"B4GALT6",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BACH2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BAIAP2L1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BAIAP3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BAMBI",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BANK1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BASP1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BCAR1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BCAS1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BCAS4",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BCL6B",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BCL7A",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BCO2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BDH2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BDKRB1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BDKRB2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BDNF",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BEAN1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BEND6",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BEND7",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BEST3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BEX2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BEX3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BFSP1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BGLAP",1,0,1,1,1,"2.Up-regulated","CMV","Early/mid",NA,NA,NA,NA
"BGN",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BHLHA15",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BHMT2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BICC1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BICDL1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BIRC5",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
"BMERB1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Early/mid",NA,NA,NA,NA
